optimal_length,tour_length,score
2.531932830810547,2.547184944152832,0.006023901249150532
2.6562225818634033,2.656222343444824,-8.975850918080397e-08
2.559687614440918,2.559687614440918,0.0
2.826812744140625,2.826812744140625,0.0
3.0199203491210938,3.0199203491210938,0.0
2.8044683933258057,2.8044686317443848,8.501382287029458e-08
2.4678969383239746,2.4678969383239746,0.0
2.9031200408935547,2.903120279312134,8.212494684300964e-08
3.1483325958251953,3.1483325958251953,0.0
2.6121292114257812,2.612128973007202,-9.127365452332725e-08
2.9702441692352295,2.9702439308166504,-8.026901676672082e-08
2.7509984970092773,2.7509982585906982,-8.666619755182126e-08
3.2111268043518066,3.2111268043518066,0.0
2.305279016494751,2.305279016494751,0.0
2.6800642013549805,2.6800644397735596,8.89600253461964e-08
3.0545473098754883,3.054547071456909,-7.805365409563336e-08
2.6991639137268066,2.6991641521453857,8.833053000145696e-08
2.4815685749053955,2.4815685749053955,0.0
2.8306124210357666,2.8306124210357666,0.0
2.385434627532959,2.38543438911438,-9.994764738063822e-08
2.6780731678009033,2.6780731678009033,0.0
3.0450308322906494,3.0450308322906494,0.0
3.0983805656433105,3.0983805656433105,0.0
3.1594619750976562,3.1692910194396973,0.003110986750121336
2.162367105484009,2.162367105484009,0.0
3.210582971572876,3.2204766273498535,0.0030815761076969928
3.0150623321533203,3.015062093734741,-7.907583754462877e-08
3.087526321411133,3.0875260829925537,-7.721993411369255e-08
2.805842161178589,2.8530867099761963,0.016837921053179494
3.2043418884277344,3.2043418884277344,0.0
2.6825199127197266,2.7200677394866943,0.0139972220108886
3.011918783187866,3.011918783187866,0.0
2.8800885677337646,2.8800885677337646,0.0
2.6838154792785645,2.6838157176971436,8.883568214379522e-08
2.845033884048462,2.845033884048462,0.0
2.6921725273132324,2.6921725273132324,0.0
3.499469757080078,3.5579142570495605,0.016700958724171988
2.327446222305298,2.327446222305298,0.0
2.8635709285736084,2.8635709285736084,0.0
2.681528091430664,2.681528091430664,0.0
3.0737128257751465,3.0737128257751465,0.0
2.997109889984131,2.997109889984131,0.0
2.6730847358703613,2.6730847358703613,0.0
2.4606547355651855,2.4606547355651855,0.0
2.737236976623535,2.737236976623535,0.0
2.9868319034576416,2.9868319034576416,0.0
3.2213053703308105,3.2213053703308105,0.0
2.2399308681488037,2.2399308681488037,0.0
3.254561424255371,3.254561424255371,0.0
2.2461941242218018,2.246194362640381,1.0614335455016999e-07
2.3054118156433105,2.3054118156433105,0.0
3.042858600616455,3.042858600616455,0.0
2.7618350982666016,2.7618350982666016,0.0
3.2984471321105957,3.2984471321105957,0.0
3.17997407913208,3.17997407913208,0.0
2.891814708709717,2.891814708709717,0.0
2.8136179447174072,2.8136181831359863,8.47373680112895e-08
3.384711265563965,3.384711742401123,1.4087971500487129e-07
2.5488641262054443,2.5488641262054443,0.0
3.3257391452789307,3.332376718521118,0.001995818960007778
2.4647939205169678,2.4647936820983887,-9.672961986950668e-08
3.0570485591888428,3.0570485591888428,0.0
2.9971280097961426,2.9971280097961426,0.0
3.5203092098236084,3.5150766372680664,-0.0014863957236882497
2.362027645111084,2.3762035369873047,0.006001577460603258
3.031620740890503,3.0369961261749268,0.0017731061184271812
2.635352849960327,2.635352611541748,-9.04693195913353e-08
2.351738691329956,2.351738691329956,0.0
2.5025103092193604,2.5025103092193604,0.0
3.351107120513916,3.351107120513916,0.0
2.6641154289245605,2.6641159057617188,1.789851720168656e-07
2.705686569213867,2.705686569213867,0.0
3.2547309398651123,3.2547309398651123,0.0
3.1650185585021973,3.165018320083618,-7.532928314457621e-08
3.2231433391571045,3.2231433391571045,0.0
2.591431140899658,2.591431140899658,0.0
2.0637459754943848,2.0637459754943848,0.0
3.512320041656494,3.512320041656494,0.0
3.1188368797302246,3.1188368797302246,0.0
3.238900899887085,3.238900899887085,0.0
2.729532241821289,2.729532241821289,0.0
2.722895860671997,2.722895860671997,0.0
3.4050939083099365,3.4050939083099365,0.0
3.1698977947235107,3.1698977947235107,0.0
2.845817804336548,2.845817804336548,0.0
2.491513252258301,2.491513252258301,0.0
2.791221857070923,2.791221857070923,0.0
2.6091606616973877,2.609160900115967,9.137750023313629e-08
2.839123249053955,2.838346481323242,-0.00027359422701067615
3.141249656677246,3.1561193466186523,0.004733686133414627
4.166567325592041,4.166567325592041,0.0
3.3150813579559326,3.3150813579559326,0.0
2.8849997520446777,2.8849997520446777,0.0
2.5639312267303467,2.7803397178649902,0.08440495161432948
2.9328572750091553,2.9328572750091553,0.0
3.1288185119628906,3.130997657775879,0.0006964756200005251
2.329332113265991,2.3293323516845703,1.0235491010313069e-07
2.6247971057891846,2.6247968673706055,-9.083314611579851e-08
2.8407459259033203,2.840745687484741,-8.392816019942018e-08
3.3621692657470703,3.3621692657470703,0.0
2.7622909545898438,2.762291193008423,8.631189940544459e-08
3.191537857055664,3.191537618637085,-7.470335294801345e-08
2.811922550201416,2.811922550201416,0.0
2.7252883911132812,2.7252886295318604,8.748379798362294e-08
2.683872699737549,2.683872699737549,0.0
2.8747665882110596,2.8747665882110596,0.0
2.575526714324951,2.607870101928711,0.012557970151840125
2.6022486686706543,2.6022486686706543,0.0
2.6778433322906494,2.6778435707092285,8.903380432911945e-08
3.2716379165649414,3.2716379165649414,0.0
2.845946788787842,2.8459465503692627,-8.377478455390275e-08
3.027869939804077,3.027869939804077,0.0
2.7543749809265137,2.762718915939331,0.0030293388048459047
3.157773971557617,3.157773971557617,0.0
2.9583795070648193,2.9583795070648193,0.0
2.815194606781006,2.815194606781006,0.0
3.44836688041687,3.44836688041687,0.0
3.135042667388916,3.135042428970337,-7.604954843642986e-08
2.655348777770996,2.6598544120788574,0.0016968144996920564
2.954150438308716,2.954150438308716,0.0
2.530156135559082,2.530156135559082,0.0
3.08553409576416,3.090376615524292,0.0015694267539547724
2.407443046569824,2.407443046569824,0.0
2.984464406967163,2.984464406967163,0.0
2.8689894676208496,2.8689894676208496,0.0
2.5463058948516846,2.5463054180145264,-1.8726625072851277e-07
2.6871469020843506,2.7210323810577393,0.012610207111157345
2.8616514205932617,2.8616514205932617,0.0
2.238172769546509,2.238173007965088,1.0652376003505992e-07
3.1498262882232666,3.1498265266418457,7.569261195605748e-08
3.1869282722473145,3.1869285106658936,7.481140418263976e-08
2.8149173259735107,2.8149173259735107,0.0
3.405457019805908,3.405456781387329,-7.001074386892014e-08
2.5583696365356445,2.6725590229034424,0.04463365447161283
2.805410861968994,2.814220428466797,0.0031402054569718008
3.2565083503723145,3.354154109954834,0.029984802456089366
2.6886630058288574,2.6886630058288574,0.0
3.309359550476074,3.3093597888946533,7.204372187707975e-08
2.9494569301605225,2.9479386806488037,-0.0005147556135481901
3.7645463943481445,3.7645463943481445,0.0
2.8743948936462402,2.8743948936462402,0.0
3.1437697410583496,3.1437697410583496,0.0
2.552551507949829,2.549053192138672,-0.0013705172257100218
3.2186007499694824,3.2186005115509033,-7.407522639724107e-08
3.1565160751342773,3.1565160751342773,0.0
2.959756851196289,2.959756851196289,0.0
3.067394256591797,3.067394495010376,7.772674748274255e-08
2.4506771564483643,2.4506771564483643,0.0
2.8805108070373535,2.8805108070373535,0.0
3.0714731216430664,3.0714731216430664,0.0
3.324831247329712,3.32483172416687,1.434169505376559e-07
3.209613084793091,3.209613084793091,0.0
2.826751708984375,2.826751470565796,-8.434365794673937e-08
2.9333550930023193,2.9333548545837402,-8.12784580750403e-08
2.8189046382904053,2.818904399871826,-8.45784479119871e-08
2.9071507453918457,2.9071507453918457,0.0
2.168567657470703,2.168567657470703,0.0
2.936643123626709,2.936643123626709,0.0
3.0023131370544434,3.0138800144195557,0.003852655215192069
2.3410160541534424,2.3410160541534424,0.0
3.22162127494812,3.22162127494812,0.0
3.1856274604797363,3.1856274604797363,0.0
2.9365413188934326,2.9365413188934326,0.0
2.694873571395874,2.694873571395874,0.0
2.1419296264648438,2.235340118408203,0.04361043929231667
2.834641933441162,2.834641933441162,0.0
3.311652183532715,3.311652660369873,1.439876931019768e-07
2.6310174465179443,2.6310172080993652,-9.061839534307836e-08
2.502659797668457,2.502659797668457,0.0
2.7086236476898193,2.7173519134521484,0.003222398862896103
3.1386263370513916,3.1386263370513916,0.0
2.985460042953491,2.985460042953491,0.0
3.134920597076416,3.134920835494995,7.605250962328114e-08
2.5828497409820557,2.5828495025634766,-9.230834274731592e-08
3.6137475967407227,3.6137475967407227,0.0
2.7807321548461914,2.7807323932647705,8.573949794588032e-08
2.6978721618652344,2.6978721618652344,0.0
2.773700714111328,2.773700714111328,0.0
2.9743282794952393,2.97432804107666,-8.015879782163893e-08
2.7625656127929688,2.7625653743743896,-8.630331815862036e-08
2.3733949661254883,2.4253597259521484,0.021894695391341257
3.244288682937622,3.244288682937622,0.0
2.929633855819702,2.929633855819702,0.0
2.5278947353363037,2.5278947353363037,0.0
2.529000997543335,2.529000997543335,0.0
3.1376383304595947,3.137639045715332,2.2795990539670186e-07
2.930018424987793,2.930018186569214,-8.13710170355364e-08
2.312140464782715,2.3123724460601807,0.00010033182715285527
2.9837582111358643,2.9837582111358643,0.0
3.2414627075195312,3.241462469100952,-7.355277553688921e-08
2.9912238121032715,2.9912238121032715,0.0
3.286224126815796,3.286224126815796,0.0
3.055075168609619,3.1677236557006836,0.03687257460913185
3.2156546115875244,3.2156548500061035,7.414309299846877e-08
2.6248037815093994,2.6248037815093994,0.0
3.154881477355957,3.154881238937378,-7.557132675195533e-08
3.2540299892425537,3.2540299892425537,0.0
2.5553483963012695,2.5553481578826904,-9.330178984967574e-08
2.850052833557129,2.850052833557129,0.0
3.065126895904541,3.098287343978882,0.010818621610298784
2.441401720046997,2.441401720046997,0.0
2.8101701736450195,2.9204931259155273,0.0392584596139991
3.2426512241363525,3.2426512241363525,0.0
3.1721932888031006,3.1682355403900146,-0.0012476378495143159
2.658944845199585,2.658944845199585,0.0
2.5597987174987793,2.5597987174987793,0.0
2.652386426925659,2.652386426925659,0.0
2.5778589248657227,2.604961395263672,0.01051355841722823
2.7731475830078125,2.7731475830078125,0.0
3.0680806636810303,3.0680806636810303,0.0
3.356351613998413,3.356351613998413,0.0
2.541642904281616,2.541642665863037,-9.380490806343289e-08
2.9720945358276367,2.9720945358276367,0.0
3.259361743927002,3.259361505508423,-7.31488548622039e-08
2.894882917404175,2.8986032009124756,0.0012851239979116968
2.7167181968688965,2.7167181968688965,0.0
2.2891883850097656,2.2891883850097656,0.0
2.5855696201324463,2.585569381713867,-9.221123931091313e-08
2.4252994060516357,2.4252994060516357,0.0
2.391265869140625,2.4031407833099365,0.004965953105657395
2.933415651321411,2.933415651321411,0.0
3.296034574508667,3.296034574508667,0.0
2.706634283065796,2.706634283065796,0.0
2.7266693115234375,2.7266693115234375,0.0
2.9974749088287354,2.9974751472473145,7.95398080732923e-08
2.781095266342163,2.781095266342163,0.0
2.5612986087799072,2.5612986087799072,0.0
2.4215617179870605,2.4215617179870605,0.0
3.1786623001098633,3.1786623001098633,0.0
3.072267532348633,3.072267532348633,0.0
3.000782012939453,3.000782012939453,0.0
2.9311776161193848,2.9311776161193848,0.0
2.5911126136779785,2.5911126136779785,0.0
2.9271793365478516,2.9271793365478516,0.0
2.8254919052124023,2.8254921436309814,8.438126419818559e-08
3.8500864505767822,3.8500864505767822,0.0
3.1081125736236572,3.1081125736236572,0.0
2.4626617431640625,2.4626615047454834,-9.681336865519086e-08
2.4735026359558105,2.4735026359558105,0.0
2.2620863914489746,2.2620863914489746,0.0
3.446747303009033,3.446747303009033,0.0
2.553148031234741,2.553148031234741,0.0
2.914900302886963,2.914900541305542,8.179304766819939e-08
3.502795696258545,3.502795696258545,0.0
2.8735857009887695,2.8735857009887695,0.0
3.0192692279815674,3.0192692279815674,0.0
2.222104787826538,2.222104787826538,0.0
3.039358139038086,3.039358139038086,0.0
2.5329625606536865,2.5329625606536865,0.0
3.2700021266937256,3.2700021266937256,0.0
2.835155963897705,2.835155963897705,0.0
2.7768843173980713,2.7768843173980713,0.0
2.65061354637146,2.650613784790039,8.994844957754822e-08
3.0554912090301514,3.0554912090301514,0.0
2.8924875259399414,2.8924875259399414,0.0
3.276029348373413,3.276029348373413,0.0
3.380251169204712,3.380251169204712,0.0
2.757354259490967,2.7573540210723877,-8.646643001597454e-08
3.365349292755127,3.365349292755127,0.0
3.1576008796691895,3.1576008796691895,0.0
3.2508907318115234,3.2508907318115234,0.0
2.97586989402771,3.0017309188842773,0.00869024042632649
3.2356350421905518,3.2356350421905518,0.0
2.7995645999908447,2.8933568000793457,0.03350242394435465
2.7178592681884766,2.7178592681884766,0.0
2.8139402866363525,2.8139402866363525,0.0
3.005680799484253,3.005680799484253,0.0
3.0647671222686768,3.091031312942505,0.008569718228504719
2.491116762161255,2.491117000579834,9.570750858500787e-08
2.9300873279571533,2.9300873279571533,0.0
2.9843544960021973,2.9843544960021973,0.0
2.8593666553497314,2.8593664169311523,-8.338160428777996e-08
2.796478271484375,2.796478271484375,0.0
3.020186424255371,3.020186424255371,0.0
2.920866012573242,2.997100353240967,0.026099910211411226
2.982724666595459,3.0002944469451904,0.005890513645627982
3.0017471313476562,3.0017471313476562,0.0
3.1301488876342773,3.1301491260528564,7.616844688307367e-08
2.386183977127075,2.446443796157837,0.02525363492856636
3.3897275924682617,3.3897275924682617,0.0
3.3225576877593994,3.3225576877593994,0.0
2.905020236968994,2.905020236968994,0.0
2.8487632274627686,2.8487632274627686,0.0
2.821481704711914,2.821481943130493,8.450119626246533e-08
3.1148245334625244,3.1148245334625244,0.0
2.822054386138916,2.822054386138916,0.0
2.2544562816619873,2.25053071975708,-0.0017412455219638634
2.953583240509033,2.9501116275787354,-0.001175390245544472
2.827913522720337,2.827913522720337,0.0
3.0302481651306152,3.0302481651306152,0.0
3.5360565185546875,3.6037724018096924,0.019150113381865008
3.4531168937683105,3.4531168937683105,0.0
3.194305658340454,3.194305419921875,-7.463862405909794e-08
3.2050654888153076,3.2050654888153076,0.0
3.004275321960449,3.004275321960449,0.0
2.8698177337646484,2.8698177337646484,0.0
2.87711763381958,2.87711763381958,0.0
2.8675806522369385,2.8675804138183594,-8.314276322973768e-08
2.985187530517578,3.025223970413208,0.013411700098012957
2.230595111846924,2.230595111846924,0.0
2.812934398651123,2.812934398651123,0.0
2.736964702606201,2.736964702606201,0.0
2.7119579315185547,2.7119579315185547,0.0
2.657845973968506,2.657845973968506,0.0
2.999890089035034,2.999890089035034,0.0
2.7056727409362793,2.7056729793548584,8.811804019792646e-08
2.592988967895508,2.592988967895508,0.0
2.9600419998168945,2.9600419998168945,0.0
2.804910182952881,2.804910182952881,0.0
2.559004783630371,2.559004783630371,0.0
2.5239555835723877,2.5239555835723877,0.0
2.6733152866363525,2.6733155250549316,8.918460925322336e-08
2.817579746246338,2.817579746246338,0.0
2.7411696910858154,2.7411696910858154,0.0
3.5134575366973877,3.5134575366973877,0.0
2.7388744354248047,2.7388744354248047,0.0
3.1675033569335938,3.168761968612671,0.0003973513323425326
3.139186382293701,3.14852237701416,0.0029740173355483623
2.738901376724243,2.738901376724243,0.0
2.969449996948242,2.967604160308838,-0.0006216089313850759
2.83797550201416,2.8379757404327393,8.401009066183462e-08
3.4295406341552734,3.4295406341552734,0.0
3.598609209060669,3.59860897064209,-6.625297865880952e-08
3.097663164138794,3.097663164138794,0.0
3.0641493797302246,3.0641493797302246,0.0
3.136378288269043,3.137399673461914,0.00032565752565361095
2.4382128715515137,2.4382128715515137,0.0
3.388857841491699,3.388857841491699,0.0
2.549306631088257,2.549306869506836,9.352291185926731e-08
3.04579496383667,3.04579496383667,0.0
2.688807249069214,2.688807249069214,0.0
3.3052287101745605,3.3052287101745605,0.0
2.3217244148254395,2.3217244148254395,0.0
1.9298334121704102,1.9298334121704102,0.0
2.514756679534912,2.514756441116333,-9.480781226756108e-08
2.8630504608154297,2.8630502223968506,-8.327431955112985e-08
2.649627208709717,2.649627208709717,0.0
2.4138574600219727,2.4138574600219727,0.0
3.105895519256592,3.105895519256592,0.0
3.0232651233673096,3.0232651233673096,0.0
2.4698171615600586,2.4698171615600586,0.0
2.7640113830566406,2.7640113830566406,0.0
3.247406005859375,3.247406005859375,0.0
3.22314190864563,3.22314190864563,0.0
2.321225166320801,2.321225166320801,0.0
3.400698661804199,3.4006989002227783,7.010870484158715e-08
3.1594252586364746,3.1594252586364746,0.0
2.7571380138397217,2.7571380138397217,0.0
2.393817186355591,2.4582481384277344,0.02691556917520299
3.157371759414673,3.157371759414673,0.0
2.8455283641815186,2.8455283641815186,0.0
2.4937829971313477,2.4937829971313477,0.0
2.794398546218872,2.79648756980896,0.0007475753925347828
2.945389747619629,2.945389747619629,0.0
3.4801180362701416,3.4801180362701416,0.0
2.753227472305298,2.7532272338867188,-8.65960337881333e-08
2.5674757957458496,2.5674757957458496,0.0
2.8478753566741943,2.8478755950927734,8.371805271245591e-08
2.410593032836914,2.410593271255493,9.890453345207106e-08
2.860302448272705,2.860302448272705,0.0
2.7147490978240967,2.714749336242676,8.782343074997812e-08
2.5336551666259766,2.5336551666259766,0.0
2.319049835205078,2.319049835205078,0.0
2.7306785583496094,2.7306785583496094,0.0
3.1766555309295654,3.1766555309295654,0.0
2.8260414600372314,2.8260412216186523,-8.436485543494854e-08
2.924208402633667,2.924208402633667,0.0
2.6160130500793457,2.6160130500793457,0.0
2.8376431465148926,2.8376431465148926,0.0
2.954500436782837,2.954500675201416,8.069674861665987e-08
2.775840997695923,2.775840997695923,0.0
2.8890738487243652,2.8890738487243652,0.0
3.2859303951263428,3.285930633544922,7.25574038629162e-08
2.92930269241333,2.92930269241333,0.0
2.865532875061035,2.877664804458618,0.004233742876645463
3.016676664352417,3.016676902770996,7.903352128302288e-08
2.95613694190979,2.995753049850464,0.013401310128440924
3.5802111625671387,3.5802114009857178,6.65934405397195e-08
3.1370391845703125,3.1370391845703125,0.0
2.952094554901123,2.9660305976867676,0.004720730493712466
2.6745848655700684,2.6745848655700684,0.0
2.842430591583252,2.842430591583252,0.0
2.882185697555542,2.882185697555542,0.0
3.011960506439209,3.01196026802063,-7.915727262552963e-08
3.1772475242614746,3.1772475242614746,0.0
2.3142337799072266,2.3142335414886475,-1.030226856046923e-07
2.6289796829223633,2.628979444503784,-9.06886350460212e-08
2.795785427093506,2.795785903930664,1.7055570622481753e-07
2.751840114593506,2.751840114593506,0.0
2.7484633922576904,2.7484631538391113,-8.674613594106262e-08
2.379653215408325,2.379653215408325,0.0
2.482354164123535,2.482354164123535,0.0
3.0216050148010254,3.030320167541504,0.002884279281305302
3.0832648277282715,3.0832648277282715,0.0
2.261446952819824,2.261446952819824,0.0
2.8517606258392334,2.8517606258392334,0.0
2.565422773361206,2.565422773361206,0.0
2.6371073722839355,2.6371073722839355,0.0
2.8447537422180176,2.8447537422180176,0.0
2.7518844604492188,2.7518844604492188,0.0
3.37210750579834,3.37210750579834,0.0
2.8073320388793945,2.8552682399749756,0.01707535853675357
2.8858420848846436,2.8858423233032227,8.26166408618434e-08
2.6579411029815674,2.6579411029815674,0.0
3.103081226348877,3.103081226348877,0.0
2.6176438331604004,2.6176440715789795,9.108136711510895e-08
2.262152671813965,2.2629692554473877,0.00036097635831455754
2.7748591899871826,2.7748591899871826,0.0
3.1853787899017334,3.1853787899017334,0.0
3.3801915645599365,3.3801918029785156,7.053404349477432e-08
2.8054866790771484,2.8054866790771484,0.0
2.983482599258423,2.983482599258423,0.0
3.1261048316955566,3.1261048316955566,0.0
3.253243923187256,3.253243923187256,0.0
2.558821439743042,2.558821439743042,0.0
3.3902931213378906,3.3902931213378906,0.0
2.6934709548950195,2.6934711933135986,8.851722665959016e-08
2.952911376953125,2.952911615371704,8.074017432413427e-08
2.8352737426757812,2.8352737426757812,0.0
3.059047222137451,3.059047222137451,0.0
3.154010772705078,3.154010534286499,-7.559218917485566e-08
2.6765456199645996,2.6765456199645996,0.0
2.526139497756958,2.526139497756958,0.0
2.592555522918701,2.592555284500122,-9.196276684608762e-08
3.412435531616211,3.4110538959503174,-0.00040488256938264744
3.46781325340271,3.467813491821289,6.875185065702283e-08
2.9181575775146484,2.9210867881774902,0.001003787693102165
2.8318097591400146,2.8318097591400146,0.0
2.28174090385437,2.28174090385437,0.0
2.9505679607391357,2.9505679607391357,0.0
3.289875030517578,3.289874792098999,-7.247040600955046e-08
2.3086252212524414,2.345428228378296,0.015941525193027495
3.0435519218444824,3.0435519218444824,0.0
3.540496349334717,3.540496349334717,0.0
2.963179588317871,2.982714891433716,0.006592682803587602
2.690758228302002,2.690758228302002,0.0
2.3709471225738525,2.3709471225738525,0.0
3.241013526916504,3.241013526916504,0.0
2.823901891708374,2.823901653289795,-8.442877563741291e-08
2.7395212650299072,2.7395212650299072,0.0
2.4228522777557373,2.4228522777557373,0.0
3.0857887268066406,3.1009364128112793,0.004908853893025311
2.7051007747650146,2.7051010131835938,8.813667173868112e-08
3.0424559116363525,3.0424559116363525,0.0
2.822089910507202,2.822089910507202,0.0
2.7561559677124023,2.7561559677124023,0.0
2.906967878341675,2.906967878341675,0.0
3.053666114807129,3.0749244689941406,0.006961584334296056
2.762491464614868,2.762491226196289,-8.630563463896124e-08
2.603951930999756,2.603951930999756,0.0
2.5787911415100098,2.5787911415100098,0.0
2.526691198348999,2.526691198348999,0.0
2.492772102355957,2.492772102355957,0.0
2.4027843475341797,2.4027843475341797,0.0
2.91758394241333,2.91758394241333,0.0
2.962587356567383,2.9625871181488037,-8.047647226394616e-08
3.148432731628418,3.148432493209839,-7.572611504524929e-08
3.5791356563568115,3.6412696838378906,0.017360064956108756
2.127223014831543,2.127223014831543,0.0
3.0364251136779785,3.0364248752593994,-7.851949912485168e-08
2.6956748962402344,2.6956748962402344,0.0
2.823439359664917,2.823439359664917,0.0
2.7907235622406006,2.7907235622406006,0.0
2.977433443069458,2.977433443069458,0.0
2.6641249656677246,2.6641249656677246,0.0
2.9336555004119873,2.9461708068847656,0.004266113206210065
3.204181432723999,3.204181432723999,0.0
2.6933352947235107,2.6933352947235107,0.0
2.717524766921997,2.717524766921997,0.0
2.90118670463562,2.901186466217041,-8.217967450985242e-08
3.076803684234619,3.0768041610717773,1.5497808991682405e-07
3.6283493041992188,3.6283493041992188,0.0
3.0174038410186768,3.0174038410186768,0.0
3.539550304412842,3.539550304412842,0.0
3.247363328933716,3.2473630905151367,-7.341912655611793e-08
2.768369674682617,2.768369674682617,0.0
2.755951166152954,2.755951166152954,0.0
3.223104953765869,3.223104953765869,0.0
2.975100517272949,2.97510027885437,-8.013799124295673e-08
2.7858171463012695,2.7858171463012695,0.0
3.176036834716797,3.176036834716797,0.0
2.5339739322662354,2.5339736938476562,-9.408880496941663e-08
3.1577253341674805,3.1801822185516357,0.007111728224480363
3.062566041946411,3.0625662803649902,7.78492859065949e-08
3.1989951133728027,3.198995351791382,7.45292101367312e-08
2.597573757171631,2.597573757171631,0.0
2.872929096221924,2.8729288578033447,-8.29879788222243e-08
2.5365734100341797,2.5365734100341797,0.0
2.463679313659668,2.463679313659668,0.0
3.3995583057403564,3.3995583057403564,0.0
2.622680187225342,2.6361002922058105,0.00511694298292098
2.905292272567749,2.905292272567749,0.0
2.8810343742370605,2.8810341358184814,-8.275450691375141e-08
2.650115728378296,2.650115728378296,0.0
3.313084840774536,3.313084840774536,0.0
1.8577723503112793,1.8577723503112793,0.0
2.6921093463897705,2.6921095848083496,8.856199662510278e-08
2.9210166931152344,2.9210169315338135,8.162177911330559e-08
2.753305196762085,2.864922523498535,0.04053939493075931
2.7459073066711426,2.7459075450897217,8.682688545924577e-08
3.122776508331299,3.134066104888916,0.0036152432066456353
2.5914318561553955,2.5914318561553955,0.0
2.9546518325805664,2.9546520709991455,8.069261370202696e-08
2.465261697769165,2.487560510635376,0.009045211259473662
2.916447401046753,2.916447401046753,0.0
2.328542470932007,2.328542470932007,0.0
2.901132345199585,2.901132345199585,0.0
2.6891770362854004,2.6891772747039795,8.865856582218612e-08
2.945125102996826,2.9451253414154053,8.095363379645448e-08
2.9421656131744385,2.9421656131744385,0.0
3.2994384765625,3.2994384765625,0.0
2.607717752456665,2.607717752456665,0.0
2.457676887512207,2.4746358394622803,0.006900399330865614
3.2850520610809326,3.2850520610809326,0.0
2.912482738494873,2.912482738494873,0.0
2.2790539264678955,2.295645236968994,0.007279911330054345
3.1119399070739746,3.1119399070739746,0.0
3.077799081802368,3.077799081802368,0.0
3.3530423641204834,3.3530423641204834,0.0
2.564724922180176,2.564724922180176,0.0
2.8986313343048096,2.8986315727233887,8.225212222434664e-08
2.972618818283081,2.972618818283081,0.0
1.932960033416748,1.932960033416748,0.0
2.9727983474731445,2.9727983474731445,0.0
2.6436805725097656,2.6436805725097656,0.0
3.0273971557617188,3.0273971557617188,0.0
3.4225447177886963,3.4225447177886963,0.0
3.360698938369751,3.360698699951172,-7.094315301880982e-08
3.018601655960083,3.018601655960083,0.0
2.649420738220215,2.649420738220215,0.0
2.7182631492614746,2.7182631492614746,0.0
3.0679116249084473,3.0679116249084473,0.0
2.350923776626587,2.350923776626587,0.0
2.2203216552734375,2.2203216552734375,0.0
3.493067741394043,3.493067502975464,-6.825478249261607e-08
3.0368523597717285,3.0368523597717285,0.0
3.076897144317627,3.138430118560791,0.019998385177353972
2.8786792755126953,2.8786792755126953,0.0
3.0009403228759766,3.0009400844573975,-7.944795743508593e-08
1.8603124618530273,1.8690403699874878,0.004691635579200826
2.789825916290283,2.789825916290283,0.0
3.016979217529297,3.016979217529297,0.0
2.980865955352783,2.980865955352783,0.0
2.7990400791168213,2.7990400791168213,0.0
3.015237808227539,3.015237808227539,0.0
3.0846590995788574,3.0846590995788574,0.0
2.54832124710083,2.54832124710083,0.0
3.2603437900543213,3.260343551635742,-7.31268217091241e-08
3.0275511741638184,3.0275511741638184,0.0
3.548295497894287,3.550403594970703,0.0005941154218038758
