optimal_length,tour_length,score
2.6241402626037598,2.6241402626037598,0.0
2.531932830810547,2.5984034538269043,0.026252917220982663
2.6562225818634033,2.6562225818634033,0.0
2.559687614440918,2.559687614440918,0.0
2.826812744140625,2.826812744140625,0.0
3.0199203491210938,3.1054415702819824,0.028319032051881354
2.8044683933258057,2.8044686317443848,8.501382287029458e-08
2.4678969383239746,2.4678969383239746,0.0
2.9031200408935547,2.903120279312134,8.212494684300964e-08
3.1483325958251953,3.164194107055664,0.005038067214214292
2.6121292114257812,2.612128973007202,-9.127365452332725e-08
2.9702441692352295,2.9702439308166504,-8.026901676672082e-08
2.7509984970092773,2.7509982585906982,-8.666619755182126e-08
3.2111268043518066,3.2806010246276855,0.021635464591969855
2.305279016494751,2.355248212814331,0.021675986274130032
2.6800642013549805,2.6800642013549805,0.0
3.0545473098754883,3.0545473098754883,0.0
2.6991639137268066,2.6991639137268066,0.0
2.4815685749053955,2.5235159397125244,0.01690356866673648
2.8306124210357666,2.9152801036834717,0.02991143613251146
2.385434627532959,2.38543438911438,-9.994764738063822e-08
2.6780731678009033,2.6780731678009033,0.0
3.0450308322906494,3.1335537433624268,0.02907126920786718
3.0983805656433105,3.210336685180664,0.03613375347715175
3.1594619750976562,3.1692910194396973,0.003110986750121336
2.162367105484009,2.162367105484009,0.0
3.210582971572876,3.2204766273498535,0.0030815761076969928
3.0150623321533203,3.1509311199188232,0.045063342908890025
3.087526321411133,3.0875260829925537,-7.721993411369255e-08
2.805842161178589,2.8530867099761963,0.016837921053179494
3.2043418884277344,3.2043418884277344,0.0
2.6825199127197266,2.7200677394866943,0.0139972220108886
3.011918783187866,3.011918783187866,0.0
2.8800885677337646,2.8800885677337646,0.0
2.6838154792785645,2.690077066421509,0.002333091522606301
2.845033884048462,2.8561670780181885,0.00391320259211958
2.6921725273132324,2.6921725273132324,0.0
3.499469757080078,3.634230852127075,0.03850900404964208
2.327446222305298,2.327446222305298,0.0
2.8635709285736084,2.8635711669921875,8.325918399165744e-08
2.681528091430664,2.681528091430664,0.0
3.0737128257751465,3.0737128257751465,0.0
2.997109889984131,2.9880948066711426,-0.0030079255162165364
2.6730847358703613,2.711690664291382,0.014442463384330528
2.4606547355651855,2.4606547355651855,0.0
2.737236976623535,2.8030459880828857,0.02404213154409751
2.9868319034576416,2.9868319034576416,0.0
3.2213053703308105,3.2448208332061768,0.007299979409574275
2.2399308681488037,2.2399308681488037,0.0
3.254561424255371,3.33018159866333,0.02323513510741626
2.2461941242218018,2.2461941242218018,0.0
2.3054118156433105,2.3054118156433105,0.0
3.042858600616455,3.042858600616455,0.0
2.7618350982666016,2.7618350982666016,0.0
3.2984471321105957,3.4285643100738525,0.03944801076135418
3.17997407913208,3.238853931427002,0.01851582774881999
2.891814708709717,2.916220188140869,0.008439503180354802
2.8136179447174072,2.918710708618164,0.0373514691637753
3.384711265563965,3.384711742401123,1.4087971500487129e-07
2.5488641262054443,2.571821928024292,0.009007071653138965
3.3257391452789307,3.8160476684570312,0.14742843673537065
2.4647939205169678,2.4647936820983887,-9.672961986950668e-08
3.0570485591888428,3.1561145782470703,0.03240577214923723
2.9971280097961426,2.9971280097961426,0.0
3.5203092098236084,3.5203092098236084,0.0
2.362027645111084,2.816985845565796,0.19261341051464087
3.031620740890503,3.031620502471924,-7.864393325451857e-08
2.635352849960327,2.655677080154419,0.0077121476140842304
2.351738691329956,2.351738691329956,0.0
2.5025103092193604,2.5025100708007812,-9.527176703105766e-08
3.351107120513916,3.351107120513916,0.0
2.6641154289245605,2.6641159057617188,1.789851720168656e-07
2.705686569213867,2.705686569213867,0.0
3.2547309398651123,3.2547309398651123,0.0
3.1650185585021973,3.165018320083618,-7.532928314457621e-08
3.2231433391571045,3.2231431007385254,-7.397082724125426e-08
2.591431140899658,2.591431140899658,0.0
2.0637459754943848,2.225872039794922,0.07855911833417317
3.512320041656494,3.512320041656494,0.0
3.1188368797302246,3.1426730155944824,0.007642636272250147
3.238900899887085,3.2604429721832275,0.006651043968925796
2.729532241821289,2.729532241821289,0.0
2.722895860671997,2.722895860671997,0.0
3.4050939083099365,3.448162794113159,0.012648369461445874
3.1698977947235107,3.1698977947235107,0.0
2.845817804336548,2.845817804336548,0.0
2.491513252258301,2.5564305782318115,0.02605538056627621
2.791221857070923,2.807556390762329,0.00585210869212216
2.6091606616973877,2.609160900115967,9.137750023313629e-08
2.839123249053955,2.839123249053955,0.0
3.141249656677246,3.3171496391296387,0.055996817087902606
4.166567325592041,4.166566848754883,-1.1444364655943673e-07
3.3150813579559326,3.3150815963745117,7.191937489992029e-08
2.8849997520446777,2.8849997520446777,0.0
2.5639312267303467,2.7803397178649902,0.08440495161432948
2.9328572750091553,2.932857036590576,-8.129225415043351e-08
3.1288185119628906,3.130997657775879,0.0006964756200005251
2.329332113265991,2.3293323516845703,1.0235491010313069e-07
2.6247971057891846,2.6247971057891846,0.0
2.8407459259033203,2.8407459259033203,0.0
3.3621692657470703,3.3621692657470703,0.0
2.7622909545898438,2.7622909545898438,0.0
3.191537857055664,3.196040391921997,0.0014107728211272264
2.811922550201416,2.811922550201416,0.0
2.7252883911132812,2.7252883911132812,0.0
2.683872699737549,2.683872699737549,0.0
2.8747665882110596,2.8747665882110596,0.0
2.575526714324951,2.625985860824585,0.019591777564947233
2.6022486686706543,2.6022486686706543,0.0
2.6778433322906494,2.6778433322906494,0.0
3.2716379165649414,3.3937430381774902,0.03732232133461544
2.845946788787842,2.968413829803467,0.04303209093652338
3.027869939804077,3.027869939804077,0.0
2.7543749809265137,3.260521411895752,0.18376090201014716
3.157773971557617,3.157773971557617,0.0
2.9583795070648193,2.9583795070648193,0.0
2.815194606781006,2.815194606781006,0.0
3.44836688041687,3.44836688041687,0.0
3.135042667388916,3.135042428970337,-7.604954843642986e-08
2.655348777770996,2.6598544120788574,0.0016968144996920564
2.954150438308716,2.954150438308716,0.0
2.530156135559082,2.530156135559082,0.0
3.08553409576416,3.096234083175659,0.003467791014264865
2.407443046569824,2.407442808151245,-9.903394371235663e-08
2.984464406967163,2.984464406967163,0.0
2.8689894676208496,2.868989944458008,1.6620387199850484e-07
2.5463058948516846,2.5463054180145264,-1.8726625072851277e-07
2.6871469020843506,2.7426042556762695,0.020638005889779265
2.8616514205932617,2.8616514205932617,0.0
2.238172769546509,2.238173007965088,1.0652376003505992e-07
3.1498262882232666,3.1498262882232666,0.0
3.1869282722473145,3.1869282722473145,0.0
2.8149173259735107,2.8149173259735107,0.0
3.405457019805908,3.405456781387329,-7.001074386892014e-08
2.5583696365356445,2.6725590229034424,0.04463365447161283
2.805410861968994,2.8407158851623535,0.012584617701444367
3.2565083503723145,3.2565083503723145,0.0
2.6886630058288574,2.6886630058288574,0.0
3.309359550476074,3.3093597888946533,7.204372187707975e-08
2.9494569301605225,2.9701647758483887,0.007020901195780249
3.7645463943481445,3.7645463943481445,0.0
2.8743948936462402,2.8743948936462402,0.0
3.1437697410583496,3.226496696472168,0.026314572067217767
2.552551507949829,2.552551507949829,0.0
3.2186007499694824,3.2186005115509033,-7.407522639724107e-08
3.1565160751342773,3.1565163135528564,7.553219227851571e-08
2.959756851196289,2.959756851196289,0.0
3.067394256591797,3.067394256591797,0.0
2.4506771564483643,2.4506771564483643,0.0
2.8805108070373535,2.8805108070373535,0.0
3.0714731216430664,3.0714728832244873,-7.76235277166748e-08
3.324831247329712,3.324831247329712,0.0
3.209613084793091,3.209613084793091,0.0
2.826751708984375,2.878511428833008,0.01831067075474757
2.9333550930023193,2.9333548545837402,-8.12784580750403e-08
2.8189046382904053,2.8189046382904053,0.0
2.9071507453918457,2.9250600337982178,0.006160426470749769
2.168567657470703,2.228550434112549,0.027660090030027673
2.936643123626709,2.936643123626709,0.0
3.0023131370544434,3.0138802528381348,0.0038527346268217855
2.3410160541534424,2.3410160541534424,0.0
3.22162127494812,3.22162127494812,0.0
3.1856274604797363,3.230048418045044,0.01394417838130324
2.9365413188934326,2.9365415573120117,8.119026873032453e-08
2.694873571395874,2.8298285007476807,0.05007838986743396
2.1419296264648438,2.146982431411743,0.0023589967123425204
2.834641933441162,3.131931781768799,0.10487739026944287
3.311652183532715,3.311652660369873,1.439876931019768e-07
2.6310174465179443,2.6310172080993652,-9.061839534307836e-08
2.502659797668457,2.502659797668457,0.0
2.7086236476898193,2.762319564819336,0.01982405978597801
3.1386263370513916,3.2358579635620117,0.030979038620432053
2.985460042953491,2.985460042953491,0.0
3.134920597076416,3.1363837718963623,0.00046673425199705854
2.5828497409820557,2.5828495025634766,-9.230834274731592e-08
3.6137475967407227,3.6137475967407227,0.0
2.7807321548461914,2.8358819484710693,0.01983283198590846
2.6978721618652344,2.6978724002838135,8.837282305940164e-08
2.773700714111328,2.773700714111328,0.0
2.9743282794952393,2.97432804107666,-8.015879782163893e-08
2.7625656127929688,2.7625653743743896,-8.630331815862036e-08
2.3733949661254883,2.4253597259521484,0.021894695391341257
3.244288682937622,3.244288444519043,-7.348870656453954e-08
2.929633855819702,2.9340226650238037,0.0014980743055597046
2.5278947353363037,2.588243246078491,0.02387303153830045
2.529000997543335,2.529000997543335,0.0
3.1376383304595947,3.137639045715332,2.2795990539670186e-07
2.930018424987793,2.930018186569214,-8.13710170355364e-08
2.312140464782715,2.312140703201294,1.0311595799450402e-07
2.9837582111358643,2.983757972717285,-7.990546224689865e-08
3.2414627075195312,3.241462469100952,-7.355277553688921e-08
2.9912238121032715,2.9912238121032715,0.0
3.286224126815796,3.286224126815796,0.0
3.055075168609619,3.057436943054199,0.000773065903204806
3.2156546115875244,3.239786148071289,0.00750439316362117
2.6248037815093994,2.6509170532226562,0.009948656694726443
3.154881477355957,3.154881477355957,0.0
3.2540299892425537,3.276045083999634,0.006765486129463927
2.5553483963012695,2.5553481578826904,-9.330178984967574e-08
2.850052833557129,2.850052833557129,0.0
3.065126895904541,3.1899003982543945,0.040707450812744295
2.441401720046997,2.441401720046997,0.0
2.8101701736450195,2.9204931259155273,0.0392584596139991
3.2426512241363525,3.2426512241363525,0.0
3.1721932888031006,3.245055675506592,0.02296908796846453
2.658944845199585,2.737565517425537,0.029568372720439218
2.5597987174987793,2.5597984790802,-9.313958060364058e-08
2.652386426925659,2.652386426925659,0.0
2.5778589248657227,2.697073459625244,0.04624556200868568
2.7731475830078125,2.785806655883789,0.0045648752895603995
3.0680806636810303,3.0680806636810303,0.0
3.356351613998413,3.356351613998413,0.0
2.541642904281616,2.541642665863037,-9.380490806343289e-08
2.9720945358276367,2.9720942974090576,-8.021904296384719e-08
3.259361743927002,3.259361505508423,-7.31488548622039e-08
2.894882917404175,2.8986032009124756,0.0012851239979116968
2.7167181968688965,2.7167181968688965,0.0
2.2891883850097656,2.3869621753692627,0.04271111586960119
2.5855696201324463,2.5855696201324463,0.0
2.4252994060516357,2.4252994060516357,0.0
2.391265869140625,2.4031407833099365,0.004965953105657395
2.933415651321411,2.933415651321411,0.0
3.296034574508667,3.296034574508667,0.0
2.706634283065796,2.706634283065796,0.0
2.7266693115234375,2.756556272506714,0.010960977503567504
2.9974749088287354,2.9974749088287354,0.0
2.781095266342163,2.7842161655426025,0.0011221834930323915
2.5612986087799072,2.561298370361328,-9.308503834404291e-08
2.4215617179870605,2.4215617179870605,0.0
3.1786623001098633,3.1786627769470215,1.5001189601626663e-07
3.072267532348633,3.072267532348633,0.0
3.000782012939453,3.000782012939453,0.0
2.9311776161193848,2.9311776161193848,0.0
2.5911126136779785,2.5911123752593994,-9.20139779925222e-08
2.9271793365478516,2.970612049102783,0.014837735431049381
2.8254919052124023,2.9368622303009033,0.039416260539641756
3.8500864505767822,3.8500864505767822,0.0
3.1081125736236572,3.1081125736236572,0.0
2.4626617431640625,2.4626615047454834,-9.681336865519086e-08
2.4735026359558105,2.4735026359558105,0.0
2.2620863914489746,2.393172264099121,0.057949100947545906
3.446747303009033,3.446747303009033,0.0
2.553148031234741,2.553148031234741,0.0
2.914900302886963,2.968332290649414,0.01833063988827721
3.502795696258545,3.502795696258545,0.0
2.8735857009887695,2.8735857009887695,0.0
3.0192692279815674,3.0192689895629883,-7.896565723530813e-08
2.222104787826538,2.22609806060791,0.0017970677185201733
3.039358139038086,3.039357900619507,-7.844372662546562e-08
2.5329625606536865,2.5329625606536865,0.0
3.2700021266937256,3.2700021266937256,0.0
2.835155963897705,2.835155963897705,0.0
2.7768843173980713,2.7768843173980713,0.0
2.65061354637146,2.650613784790039,8.994844957754822e-08
3.0554912090301514,3.0554912090301514,0.0
2.8924875259399414,2.8924875259399414,0.0
3.276029348373413,3.276029348373413,0.0
3.380251169204712,3.380251169204712,0.0
2.757354259490967,2.7573540210723877,-8.646643001597454e-08
3.365349292755127,3.384528875350952,0.005699135788702403
3.1576008796691895,3.1576008796691895,0.0
3.2508907318115234,3.2508907318115234,0.0
2.97586989402771,2.973207473754883,-0.0008946695815467143
3.2356350421905518,3.2843618392944336,0.015059423101961844
2.7995645999908447,2.8933568000793457,0.03350242394435465
2.7178592681884766,2.7178592681884766,0.0
2.8139402866363525,2.8362925052642822,0.007943387688104986
3.005680799484253,3.005680799484253,0.0
3.0647671222686768,3.1414945125579834,0.025035308468236872
2.491116762161255,2.491116762161255,0.0
2.9300873279571533,2.9300873279571533,0.0
2.9843544960021973,2.9843544960021973,0.0
2.8593666553497314,2.892090320587158,0.011444375339623614
2.796478271484375,2.796478271484375,0.0
3.020186424255371,3.020186424255371,0.0
2.920866012573242,2.920866012573242,0.0
2.982724666595459,3.0887703895568848,0.035553306059076695
3.0017471313476562,3.0017471313476562,0.0
3.1301488876342773,3.1301488876342773,0.0
2.386183977127075,2.4412176609039307,0.023063470505369388
3.3897275924682617,3.389727830886841,7.033561622016293e-08
3.3225576877593994,3.3225574493408203,-7.175754390686961e-08
2.905020236968994,2.905020236968994,0.0
2.8487632274627686,2.8487632274627686,0.0
2.821481704711914,2.821481704711914,0.0
3.1148245334625244,3.1148245334625244,0.0
2.822054386138916,2.822054386138916,0.0
2.2544562816619873,2.490839958190918,0.10485174560788924
2.953583240509033,2.9501118659973145,-0.0011753095237364564
2.827913522720337,2.827913522720337,0.0
3.0302481651306152,3.0302481651306152,0.0
3.5360565185546875,3.6052303314208984,0.019562417202110938
3.4531168937683105,3.490494966506958,0.010824444665079813
3.194305658340454,3.194305658340454,0.0
3.2050654888153076,3.605276584625244,0.12486830525196768
3.004275321960449,3.0401763916015625,0.011949993190932373
2.8698177337646484,2.873152017593384,0.001161845154661334
2.87711763381958,3.0098090171813965,0.04611955444646143
2.8675806522369385,2.927964687347412,0.021057484490756728
2.985187530517578,3.0139498710632324,0.00963501966011071
2.230595111846924,2.230595111846924,0.0
2.812934398651123,2.812934637069702,8.475795931772723e-08
2.736964702606201,2.7653138637542725,0.01035788335928367
2.7119579315185547,2.7119579315185547,0.0
2.657845973968506,2.657845973968506,0.0
2.999890089035034,2.999890089035034,0.0
2.7056727409362793,2.7056729793548584,8.811804019792646e-08
2.592988967895508,2.785839080810547,0.0743736727393629
2.9600419998168945,2.9600419998168945,0.0
2.804910182952881,2.804910182952881,0.0
2.559004783630371,2.559004783630371,0.0
2.5239555835723877,2.5239555835723877,0.0
2.6733152866363525,2.6733155250549316,8.918460925322336e-08
2.817579746246338,2.817579984664917,8.461821865424213e-08
2.7411696910858154,2.7802579402923584,0.014259696994920246
3.5134575366973877,3.513457775115967,6.78586766778011e-08
2.7388744354248047,2.7388744354248047,0.0
3.1675033569335938,3.168761968612671,0.0003973513323425326
3.139186382293701,3.14852237701416,0.0029740173355483623
2.738901376724243,2.738901138305664,-8.704898291078678e-08
2.969449996948242,2.9694502353668213,8.029048448321419e-08
2.83797550201416,2.8483381271362305,0.003651414578707879
3.4295406341552734,3.4295406341552734,0.0
3.598609209060669,3.598609209060669,0.0
3.097663164138794,3.097663164138794,0.0
3.0641493797302246,3.0641493797302246,0.0
3.136378288269043,3.201165199279785,0.02065659976446832
2.4382128715515137,2.4382131099700928,9.77841523308598e-08
3.388857841491699,3.3890061378479004,4.375998142669424e-05
2.549306631088257,2.549306631088257,0.0
3.04579496383667,3.04579496383667,0.0
2.688807249069214,2.688807249069214,0.0
3.3052287101745605,3.357602119445801,0.015845623363375028
2.3217244148254395,2.433912754058838,0.04832112653724807
1.9298334121704102,1.9298335313796997,6.17718030060388e-08
2.514756679534912,2.514756679534912,0.0
2.8630504608154297,2.8630502223968506,-8.327431955112985e-08
2.649627208709717,2.649627447128296,8.99819334598817e-08
2.4138574600219727,2.4138574600219727,0.0
3.105895519256592,3.105895519256592,0.0
3.0232651233673096,3.0232651233673096,0.0
2.4698171615600586,2.470155715942383,0.00013707669846718673
2.7640113830566406,2.983947277069092,0.07957126926490088
3.247406005859375,3.247406005859375,0.0
3.22314190864563,3.22314190864563,0.0
2.321225166320801,2.378351926803589,0.02461060706718743
3.400698661804199,3.400698661804199,0.0
3.1594252586364746,3.2648229598999023,0.03335977041245619
2.7571380138397217,2.7571380138397217,0.0
2.393817186355591,2.393817186355591,0.0
3.157371759414673,3.157371759414673,0.0
2.8455283641815186,2.8455283641815186,0.0
2.4937829971313477,2.4937829971313477,0.0
2.794398546218872,2.794398546218872,0.0
2.945389747619629,2.945389747619629,0.0
3.4801180362701416,3.4801180362701416,0.0
2.753227472305298,2.7532272338867188,-8.65960337881333e-08
2.5674757957458496,2.724567413330078,0.06118523798530817
2.8478753566741943,2.9316301345825195,0.029409565875851973
2.410593032836914,2.410593271255493,9.890453345207106e-08
2.860302448272705,2.860302448272705,0.0
2.7147490978240967,2.714749336242676,8.782343074997812e-08
2.5336551666259766,2.625115394592285,0.03609813567807052
2.319049835205078,2.319049835205078,0.0
2.7306785583496094,2.8056576251983643,0.02745803478754061
3.1766555309295654,3.1766555309295654,0.0
2.8260414600372314,2.8260412216186523,-8.436485543494854e-08
2.924208402633667,2.924208641052246,8.153269059896218e-08
2.6160130500793457,2.6160130500793457,0.0
2.8376431465148926,2.8376431465148926,0.0
2.954500436782837,2.954500675201416,8.069674861665987e-08
2.775840997695923,2.7883975505828857,0.004523513017274938
2.8890738487243652,2.8890738487243652,0.0
3.2859303951263428,3.2859303951263428,0.0
2.92930269241333,2.929302930831909,8.139089890946138e-08
2.865532875061035,2.894475221633911,0.01010016211112541
3.016676664352417,3.016676664352417,0.0
2.95613694190979,2.976012706756592,0.006723560253592664
3.5802111625671387,3.5802111625671387,0.0
3.1370391845703125,3.1370391845703125,0.0
2.952094554901123,2.9555015563964844,0.0011540963312659525
2.6745848655700684,2.6745848655700684,0.0
2.842430591583252,2.842430591583252,0.0
2.882185697555542,2.882185697555542,0.0
3.011960506439209,3.01196026802063,-7.915727262552963e-08
3.1772475242614746,3.1772475242614746,0.0
2.3142337799072266,2.4223134517669678,0.04670214081140678
2.6289796829223633,2.6289796829223633,0.0
2.795785427093506,2.795785903930664,1.7055570622481753e-07
2.751840114593506,3.059150457382202,0.11167449051962497
2.7484633922576904,2.7484631538391113,-8.674613594106262e-08
2.379653215408325,2.379653215408325,0.0
2.482354164123535,2.5247554779052734,0.01708108955383869
3.0216050148010254,3.0216047763824463,-7.890461461990128e-08
3.0832648277282715,3.149357557296753,0.021435956124851607
2.261446952819824,2.3255889415740967,0.02836325153428554
2.8517606258392334,2.8517606258392334,0.0
2.565422773361206,2.565422534942627,-9.293539515731197e-08
2.6371073722839355,2.6371073722839355,0.0
2.8447537422180176,2.8447537422180176,0.0
2.7518844604492188,2.751884698867798,8.663829542676638e-08
3.37210750579834,3.37210750579834,0.0
2.8073320388793945,2.8552682399749756,0.01707535853675357
2.8858420848846436,2.8858423233032227,8.26166408618434e-08
2.6579411029815674,2.6579411029815674,0.0
3.103081226348877,3.103081226348877,0.0
2.6176438331604004,2.6176440715789795,9.108136711510895e-08
2.262152671813965,2.3057193756103516,0.01925895822117596
2.7748591899871826,2.7725319862365723,-0.0008386745385163819
3.1853787899017334,3.1853787899017334,0.0
3.3801915645599365,3.3801918029785156,7.053404349477432e-08
2.8054866790771484,2.8054866790771484,0.0
2.983482599258423,2.983482599258423,0.0
3.1261048316955566,3.273425817489624,0.0471260542194174
3.253243923187256,3.253243923187256,0.0
2.558821439743042,2.558821439743042,0.0
3.3902931213378906,3.3902931213378906,0.0
2.6934709548950195,2.6934711933135986,8.851722665959016e-08
2.952911376953125,2.952911376953125,0.0
2.8352737426757812,2.8352737426757812,0.0
3.059047222137451,3.0590474605560303,7.793883582962735e-08
3.154010772705078,3.154010534286499,-7.559218917485566e-08
2.6765456199645996,2.6765456199645996,0.0
2.526139497756958,2.8302674293518066,0.12039237416021309
2.592555522918701,2.592555522918701,0.0
3.412435531616211,3.412435531616211,0.0
3.46781325340271,3.467813491821289,6.875185065702283e-08
2.9181575775146484,2.9210867881774902,0.001003787693102165
2.8318097591400146,2.8318097591400146,0.0
2.28174090385437,2.2964484691619873,0.006445764846820579
2.9505679607391357,2.9633278846740723,0.004324565339528741
3.289875030517578,3.289874792098999,-7.247040600955046e-08
2.3086252212524414,2.345428228378296,0.015941525193027495
3.0435519218444824,3.0435519218444824,0.0
3.540496349334717,3.540496349334717,0.0
2.963179588317871,2.963179588317871,0.0
2.690758228302002,2.690758228302002,0.0
2.3709471225738525,2.3709471225738525,0.0
3.241013526916504,3.41149640083313,0.05260171625350263
2.823901891708374,2.8861818313598633,0.02205456918824189
2.7395212650299072,2.7395212650299072,0.0
2.4228522777557373,2.4228522777557373,0.0
3.0857887268066406,3.1360206604003906,0.016278474659453757
2.7051007747650146,2.7051010131835938,8.813667173868112e-08
3.0424559116363525,3.0423436164855957,-3.6909376509686176e-05
2.822089910507202,2.822089910507202,0.0
2.7561559677124023,2.7735190391540527,0.00629974197580041
2.906967878341675,2.906967878341675,0.0
3.053666114807129,3.0749244689941406,0.006961584334296056
2.762491464614868,2.762491226196289,-8.630563463896124e-08
2.603951930999756,2.6039516925811768,-9.15602842432861e-08
2.5787911415100098,2.5787911415100098,0.0
2.526691198348999,2.526691198348999,0.0
2.492772102355957,2.492772102355957,0.0
2.4027843475341797,2.4027843475341797,0.0
2.91758394241333,2.91758394241333,0.0
2.962587356567383,2.969182252883911,0.0022260596980909764
3.148432731628418,3.3185672760009766,0.05403785275874773
3.5791356563568115,3.5999815464019775,0.005824280509776791
2.127223014831543,2.127223014831543,0.0
3.0364251136779785,3.0364248752593994,-7.851949912485168e-08
2.6956748962402344,2.7523016929626465,0.021006537843785145
2.823439359664917,2.823438882827759,-1.6888521314761817e-07
2.7907235622406006,2.7907238006591797,8.543253171566789e-08
2.977433443069458,2.977433681488037,8.00752002483307e-08
2.6641249656677246,2.6641249656677246,0.0
2.9336555004119873,3.0256147384643555,0.031346297491117836
3.204181432723999,3.5067553520202637,0.0944309570632007
2.6933352947235107,2.6933350563049316,-8.852168520423476e-08
2.717524766921997,2.717524766921997,0.0
2.90118670463562,3.1314640045166016,0.0793734851717871
3.076803684234619,3.144707441329956,0.022069577413493136
3.6283493041992188,3.851775646209717,0.0615779582610525
3.0174038410186768,3.0174038410186768,0.0
3.539550304412842,3.5531094074249268,0.0038307417174381353
3.247363328933716,3.247363328933716,0.0
2.768369674682617,2.768369674682617,0.0
2.755951166152954,2.755951166152954,0.0
3.223104953765869,3.223104953765869,0.0
2.975100517272949,2.97510027885437,-8.013799124295673e-08
2.7858171463012695,2.7858171463012695,0.0
3.176036834716797,3.176036834716797,0.0
2.5339739322662354,2.5339736938476562,-9.408880496941663e-08
3.1577253341674805,3.177678108215332,0.006318717410902286
3.062566041946411,3.062566041946411,0.0
3.1989951133728027,3.3078784942626953,0.03403674498742615
2.597573757171631,2.616297960281372,0.007208343192583344
2.872929096221924,2.923373222351074,0.017558430591095187
2.5365734100341797,2.5365734100341797,0.0
2.463679313659668,2.463679313659668,0.0
3.3995583057403564,3.3995583057403564,0.0
2.622680187225342,2.6361002922058105,0.00511694298292098
2.905292272567749,2.915158748626709,0.003396035625097271
2.8810343742370605,2.9292173385620117,0.016724189324436978
2.650115728378296,2.6708481311798096,0.007823206579057773
3.313084840774536,3.313084840774536,0.0
1.8577723503112793,1.8577723503112793,0.0
2.6921093463897705,2.6921095848083496,8.856199662510278e-08
2.9210166931152344,2.9210166931152344,0.0
2.753305196762085,2.864922523498535,0.04053939493075931
2.7459073066711426,2.7459073066711426,0.0
3.122776508331299,3.164921522140503,0.013496007061909454
2.5914318561553955,2.5914320945739746,9.200264261544078e-08
2.9546518325805664,2.9546518325805664,0.0
2.465261697769165,2.487560510635376,0.009045211259473662
2.916447401046753,2.916447401046753,0.0
2.328542470932007,2.328542709350586,1.0238962011577257e-07
2.901132345199585,2.901132345199585,0.0
2.6891770362854004,2.6891772747039795,8.865856582218612e-08
2.945125102996826,2.9451253414154053,8.095363379645448e-08
2.9421656131744385,2.9421656131744385,0.0
3.2994384765625,3.68015718460083,0.11538893988863808
2.607717752456665,2.607717752456665,0.0
2.457676887512207,2.4746358394622803,0.006900399330865614
3.2850520610809326,3.2850520610809326,0.0
2.912482738494873,2.957589864730835,0.015487517106890225
2.2790539264678955,2.3650963306427,0.037753562202081925
3.1119399070739746,3.1119399070739746,0.0
3.077799081802368,3.085913896560669,0.0026365641624497282
3.3530423641204834,3.3530423641204834,0.0
2.564724922180176,2.616149425506592,0.0200506896009347
2.8986313343048096,2.9500832557678223,0.0177504192596305
2.972618818283081,2.972618818283081,0.0
1.932960033416748,1.9737046957015991,0.021078895362792283
2.9727983474731445,2.9727983474731445,0.0
2.6436805725097656,2.6436805725097656,0.0
3.0273971557617188,3.0273971557617188,0.0
3.4225447177886963,3.4656879901885986,0.01260561247765879
3.360698938369751,3.518120050430298,0.04684177754312935
3.018601655960083,3.018601655960083,0.0
2.649420738220215,2.695392608642578,0.017351668521038865
2.7182631492614746,2.7182631492614746,0.0
